customer_id,total_orders,avg_order_value,total_spending,ordering_frequency,avg_rating_given,weekend_orders,late_night_orders,cluster,customer_segment,dbscan_cluster
C003823,9,834.2488888888888,7508.24,1.0,3.0,3,1,1,Premium Basket Customers,0
C003824,8,957.68375,7661.47,1.6,3.8333333333333335,2,3,2,Frequent High-Value Customers,0
C003825,17,748.4105882352941,12722.98,1.3076923076923077,3.6666666666666665,8,2,2,Frequent High-Value Customers,0
C003826,7,685.0485714285714,4795.34,1.0,3.0,3,2,0,Budget Occasional Customers,0
C003827,13,655.9153846153846,8526.9,1.4444444444444444,3.5,2,2,2,Frequent High-Value Customers,0
C003828,9,965.7133333333334,8691.42,1.125,3.25,3,2,1,Premium Basket Customers,0
C003829,5,1007.414,5037.07,1.25,4.5,0,1,1,Premium Basket Customers,0
C003830,10,575.086,5750.86,1.1111111111111112,3.2857142857142856,6,2,2,Frequent High-Value Customers,0
C003831,5,1021.4159999999999,5107.08,1.0,3.0,2,1,1,Premium Basket Customers,0
C003832,5,536.786,2683.93,1.0,3.5,3,3,0,Budget Occasional Customers,0
C003833,8,932.7425000000001,7461.9400000000005,1.1428571428571428,2.75,3,1,1,Premium Basket Customers,0
C003834,10,874.6030000000001,8746.03,1.4285714285714286,3.2857142857142856,5,3,2,Frequent High-Value Customers,0
C003835,11,790.6700000000001,8697.37,1.375,3.1666666666666665,4,2,2,Frequent High-Value Customers,0
C003836,15,711.2846666666667,10669.27,1.3636363636363635,3.1666666666666665,10,3,2,Frequent High-Value Customers,0
C003837,10,1005.2520000000001,10052.52,1.25,2.7142857142857144,6,0,1,Premium Basket Customers,0
C003838,6,737.7266666666668,4426.360000000001,1.0,3.25,3,1,0,Budget Occasional Customers,0
C003839,12,890.5683333333333,10686.82,1.2,3.3333333333333335,4,2,2,Frequent High-Value Customers,0
C003840,10,648.3340000000001,6483.34,1.25,3.111111111111111,2,3,0,Budget Occasional Customers,0
C003841,7,538.79,3771.5299999999997,1.1666666666666667,3.0,4,3,0,Budget Occasional Customers,0
C003842,11,796.1081818181818,8757.19,1.5714285714285714,3.7,4,2,2,Frequent High-Value Customers,0
C003843,13,960.7415384615384,12489.64,1.625,2.3333333333333335,5,2,2,Frequent High-Value Customers,0
C003844,8,989.855,7918.84,1.1428571428571428,3.8,4,1,1,Premium Basket Customers,0
C003845,17,925.6623529411764,15736.26,1.4166666666666667,3.7142857142857144,6,4,2,Frequent High-Value Customers,0
C003846,9,706.5966666666667,6359.37,1.2857142857142858,3.25,2,0,0,Budget Occasional Customers,0
C003847,15,878.7193333333333,13180.79,1.6666666666666667,3.0,7,1,2,Frequent High-Value Customers,0
C003848,10,812.087,8120.87,1.25,2.6666666666666665,4,2,2,Frequent High-Value Customers,0
C003849,6,955.7950000000001,5734.77,1.5,4.666666666666667,2,2,1,Premium Basket Customers,0
C003850,5,855.784,4278.92,1.25,2.5,2,1,1,Premium Basket Customers,0
C003851,14,1025.6699999999998,14359.38,1.1666666666666667,3.75,4,6,2,Frequent High-Value Customers,0
C003852,10,630.648,6306.4800000000005,1.6666666666666667,3.6,4,1,2,Frequent High-Value Customers,0
C003853,7,864.6557142857143,6052.59,1.1666666666666667,3.0,1,2,1,Premium Basket Customers,0
C003854,5,959.4779999999998,4797.389999999999,1.25,2.8,1,3,1,Premium Basket Customers,0
C003855,11,724.5218181818182,7969.74,1.2222222222222223,2.6666666666666665,4,3,2,Frequent High-Value Customers,0
C003856,12,807.8475,9694.17,1.3333333333333333,2.875,3,3,2,Frequent High-Value Customers,0
C003857,5,663.796,3318.98,1.6666666666666667,3.5,2,0,0,Budget Occasional Customers,0
C003858,8,818.76875,6550.15,1.3333333333333333,3.4285714285714284,3,3,2,Frequent High-Value Customers,0
C003859,12,1043.8083333333334,12525.7,1.5,2.2857142857142856,2,4,2,Frequent High-Value Customers,-1
C003860,13,972.5692307692308,12643.4,1.1818181818181819,3.625,4,4,2,Frequent High-Value Customers,0
C003861,4,894.9125,3579.65,1.0,3.0,1,0,1,Premium Basket Customers,0
C003862,14,703.9428571428572,9855.2,1.75,3.375,2,5,2,Frequent High-Value Customers,0
C003863,11,783.8527272727274,8622.380000000001,1.5714285714285714,3.3333333333333335,7,2,2,Frequent High-Value Customers,0
C003864,5,939.4860000000001,4697.43,1.0,2.5,1,3,1,Premium Basket Customers,0
C003865,12,872.4549999999999,10469.46,1.0909090909090908,2.5714285714285716,8,1,2,Frequent High-Value Customers,0
C003866,9,1095.9244444444444,9863.32,1.5,3.142857142857143,2,0,1,Premium Basket Customers,0
C003867,7,874.0114285714286,6118.08,1.1666666666666667,4.5,3,3,0,Budget Occasional Customers,0
C003868,10,917.6120000000001,9176.12,1.1111111111111112,3.8333333333333335,6,4,2,Frequent High-Value Customers,0
C003869,12,793.4333333333334,9521.2,1.3333333333333333,3.875,4,0,2,Frequent High-Value Customers,0
C003870,12,916.5450000000001,10998.54,1.0909090909090908,3.0,6,2,2,Frequent High-Value Customers,0
C003871,6,868.1266666666667,5208.76,1.5,3.0,1,2,1,Premium Basket Customers,0
C003872,8,870.93125,6967.45,1.3333333333333333,3.7142857142857144,1,0,1,Premium Basket Customers,0
C003873,9,739.1800000000001,6652.620000000001,1.125,3.4,2,0,0,Budget Occasional Customers,0
C003874,4,660.2950000000001,2641.1800000000003,1.0,3.3333333333333335,3,1,0,Budget Occasional Customers,0
C003875,12,684.5866666666666,8215.039999999999,1.3333333333333333,3.4444444444444446,5,1,2,Frequent High-Value Customers,0
C003876,9,748.6344444444444,6737.71,1.125,3.0,1,1,0,Budget Occasional Customers,0
C003877,10,663.025,6630.25,2.0,3.8,1,3,2,Frequent High-Value Customers,0
C003878,9,702.6744444444444,6324.07,1.2857142857142858,3.7142857142857144,2,1,0,Budget Occasional Customers,0
C003879,5,925.816,4629.08,1.25,4.25,1,1,1,Premium Basket Customers,0
C003880,9,584.54,5260.86,1.125,3.5,2,2,0,Budget Occasional Customers,0
C003881,4,835.535,3342.14,1.0,4.5,3,0,0,Budget Occasional Customers,0
C003882,11,646.5090909090909,7111.599999999999,1.375,4.0,5,0,2,Frequent High-Value Customers,0
C003883,8,1149.6775,9197.42,1.1428571428571428,4.166666666666667,4,1,1,Premium Basket Customers,0
C003884,8,974.72375,7797.79,1.0,3.7142857142857144,2,1,1,Premium Basket Customers,0
C003885,9,859.9277777777778,7739.35,1.125,3.6666666666666665,1,2,1,Premium Basket Customers,0
C003886,8,1077.06125,8616.49,1.3333333333333333,2.3333333333333335,5,2,1,Premium Basket Customers,0
C003887,10,885.0379999999999,8850.38,1.4285714285714286,4.166666666666667,4,2,2,Frequent High-Value Customers,0
C003888,12,717.0825,8604.99,1.2,3.7,7,4,2,Frequent High-Value Customers,0
C003889,8,1067.57125,8540.57,1.1428571428571428,3.4,4,2,1,Premium Basket Customers,0
C003890,7,864.3642857142858,6050.55,1.75,3.0,2,1,1,Premium Basket Customers,0
C003891,10,604.711,6047.11,1.0,2.5,3,3,0,Budget Occasional Customers,0
C003892,3,823.6833333333334,2471.05,1.0,3.0,3,2,1,Premium Basket Customers,0
C003893,6,696.5033333333332,4179.0199999999995,1.0,3.4,2,1,0,Budget Occasional Customers,0
C003894,5,426.22400000000005,2131.1200000000003,1.0,3.0,3,0,0,Budget Occasional Customers,0
C003895,9,837.0233333333333,7533.21,1.2857142857142858,3.7142857142857144,3,1,0,Budget Occasional Customers,0
C003896,13,828.9576923076922,10776.449999999999,1.4444444444444444,3.111111111111111,5,1,2,Frequent High-Value Customers,0
C003897,8,853.2774999999999,6826.219999999999,1.3333333333333333,3.3333333333333335,3,2,1,Premium Basket Customers,0
C003898,12,744.61,8935.32,1.5,3.5714285714285716,2,1,2,Frequent High-Value Customers,0
C003899,11,814.8363636363636,8963.199999999999,1.2222222222222223,2.875,4,2,2,Frequent High-Value Customers,0
C003900,18,888.7483333333334,15997.470000000001,1.3846153846153846,3.466666666666667,1,7,2,Frequent High-Value Customers,-1
C003901,13,699.6376923076924,9095.29,1.4444444444444444,3.7142857142857144,5,1,2,Frequent High-Value Customers,0
C003902,9,833.1177777777779,7498.06,1.0,3.142857142857143,3,3,1,Premium Basket Customers,0
C003903,12,763.4966666666666,9161.96,1.5,3.875,4,3,2,Frequent High-Value Customers,0
C003904,11,848.3663636363636,9332.03,1.1,3.875,4,2,2,Frequent High-Value Customers,0
C003905,8,660.85875,5286.87,1.1428571428571428,3.6666666666666665,3,0,0,Budget Occasional Customers,0
C003906,6,988.0916666666667,5928.55,1.0,4.5,2,2,1,Premium Basket Customers,0
C003907,9,792.5922222222222,7133.33,1.0,4.0,4,1,0,Budget Occasional Customers,0
C003908,7,676.0628571428571,4732.44,1.1666666666666667,3.3333333333333335,2,2,0,Budget Occasional Customers,0
C003909,11,766.0154545454545,8426.17,1.375,3.4,2,0,0,Budget Occasional Customers,0
C003910,12,906.96,10883.52,1.3333333333333333,3.8,8,3,2,Frequent High-Value Customers,0
C003911,9,819.7111111111111,7377.4,1.5,3.8,2,1,0,Budget Occasional Customers,0
C003912,12,725.8133333333334,8709.76,1.5,2.4285714285714284,5,3,2,Frequent High-Value Customers,0
C003913,5,998.5020000000001,4992.51,1.0,3.75,1,0,1,Premium Basket Customers,0
C003914,8,998.1025000000001,7984.820000000001,1.1428571428571428,3.4285714285714284,4,1,1,Premium Basket Customers,0
C003915,4,493.51750000000004,1974.0700000000002,1.0,4.0,1,0,0,Budget Occasional Customers,0
C003916,11,1002.7254545454545,11029.98,1.375,4.25,5,2,2,Frequent High-Value Customers,0
C003917,10,782.387,7823.87,1.25,3.25,3,1,0,Budget Occasional Customers,0
C003918,6,941.4366666666666,5648.62,1.2,2.5,2,0,1,Premium Basket Customers,0
C003919,4,924.94,3699.76,1.0,4.0,0,1,1,Premium Basket Customers,0
C003920,12,809.8866666666667,9718.64,1.5,3.5555555555555554,5,5,2,Frequent High-Value Customers,0
C003921,17,941.6847058823529,16008.64,1.4166666666666667,3.111111111111111,8,4,2,Frequent High-Value Customers,0
C003922,14,777.3828571428572,10883.36,1.75,4.125,8,0,2,Frequent High-Value Customers,0
C003923,8,517.33625,4138.69,1.3333333333333333,3.0,1,1,0,Budget Occasional Customers,0
C003924,7,937.0971428571429,6559.68,1.0,4.333333333333333,1,1,1,Premium Basket Customers,0
C003925,7,491.34142857142854,3439.39,1.1666666666666667,3.0,2,1,0,Budget Occasional Customers,0
C003926,12,746.7741666666667,8961.29,1.2,3.0,3,2,2,Frequent High-Value Customers,0
C003927,12,723.2858333333334,8679.43,1.5,3.6666666666666665,3,0,2,Frequent High-Value Customers,0
C003928,7,788.9414285714286,5522.59,1.75,3.8,2,1,0,Budget Occasional Customers,0
C003929,10,988.872,9888.72,1.25,4.0,3,1,1,Premium Basket Customers,0
C003930,11,754.0090909090909,8294.1,1.375,4.0,5,0,2,Frequent High-Value Customers,0
C003931,9,839.9444444444445,7559.5,1.2857142857142858,3.4285714285714284,4,4,2,Frequent High-Value Customers,0
C003932,6,797.1083333333332,4782.65,1.2,4.25,0,0,0,Budget Occasional Customers,0
C003933,7,636.7557142857142,4457.29,1.4,3.8,4,2,0,Budget Occasional Customers,0
C003934,9,894.701111111111,8052.3099999999995,1.2857142857142858,3.6,2,3,1,Premium Basket Customers,0
C003935,10,935.186,9351.86,1.4285714285714286,3.6666666666666665,5,1,2,Frequent High-Value Customers,0
C003936,11,596.2163636363637,6558.38,1.2222222222222223,3.3333333333333335,5,4,2,Frequent High-Value Customers,0
C003937,13,773.6715384615384,10057.73,1.625,3.857142857142857,3,4,2,Frequent High-Value Customers,0
C003938,9,553.0022222222223,4977.02,1.2857142857142858,3.3333333333333335,2,2,0,Budget Occasional Customers,0
C003939,4,1078.255,4313.02,1.3333333333333333,2.0,1,1,1,Premium Basket Customers,0
C003940,8,489.99,3919.92,1.1428571428571428,4.0,2,0,0,Budget Occasional Customers,0
C003941,10,592.4100000000001,5924.1,1.25,3.4,4,1,0,Budget Occasional Customers,0
C003942,5,940.1279999999999,4700.639999999999,1.0,3.3333333333333335,1,2,1,Premium Basket Customers,0
C003943,5,801.662,4008.3100000000004,1.0,3.0,1,1,1,Premium Basket Customers,0
C003944,7,733.1271428571429,5131.89,1.1666666666666667,4.0,4,1,0,Budget Occasional Customers,0
C003945,11,944.4727272727273,10389.2,1.375,3.125,3,2,2,Frequent High-Value Customers,0
C003946,9,657.6166666666667,5918.55,1.5,3.3333333333333335,5,0,2,Frequent High-Value Customers,0
C003947,9,787.7788888888889,7090.01,1.2857142857142858,3.0,6,4,2,Frequent High-Value Customers,0
C003948,12,859.5041666666666,10314.05,1.0,3.4285714285714284,4,2,2,Frequent High-Value Customers,0
C003949,7,972.4399999999999,6807.08,1.1666666666666667,4.25,4,0,1,Premium Basket Customers,0
C003950,7,617.9985714285714,4325.99,1.0,3.2,4,2,0,Budget Occasional Customers,0
C003951,3,728.8533333333334,2186.56,1.0,3.0,1,1,0,Budget Occasional Customers,0
C003952,12,800.6533333333333,9607.84,1.3333333333333333,2.5714285714285716,5,0,2,Frequent High-Value Customers,0
C003953,4,463.14,1852.56,1.0,3.6666666666666665,3,0,0,Budget Occasional Customers,0
C003954,11,907.799090909091,9985.79,1.1,3.142857142857143,2,2,1,Premium Basket Customers,0
C003955,11,733.6109090909091,8069.72,1.375,3.5,4,2,2,Frequent High-Value Customers,0
C003956,12,650.2491666666666,7802.99,1.7142857142857142,3.3333333333333335,2,1,2,Frequent High-Value Customers,0
C003957,12,593.6741666666667,7124.09,1.3333333333333333,2.3333333333333335,1,2,0,Budget Occasional Customers,0
C003958,9,825.6088888888889,7430.4800000000005,1.5,2.75,2,2,2,Frequent High-Value Customers,0
C003959,9,568.82,5119.38,1.2857142857142858,4.166666666666667,1,1,0,Budget Occasional Customers,0
C003960,13,776.8292307692308,10098.78,1.1818181818181819,3.4444444444444446,1,3,2,Frequent High-Value Customers,0
C003961,7,481.74142857142857,3372.19,1.1666666666666667,3.0,1,2,0,Budget Occasional Customers,0
C003962,5,771.7860000000001,3858.9300000000003,1.0,3.3333333333333335,2,1,0,Budget Occasional Customers,0
C003963,7,1069.3328571428572,7485.33,1.1666666666666667,3.1666666666666665,3,3,1,Premium Basket Customers,0
C003964,6,947.77,5686.62,1.2,4.0,4,0,1,Premium Basket Customers,0
C003965,6,786.7600000000001,4720.56,1.5,2.6666666666666665,0,1,1,Premium Basket Customers,0
C003966,8,1033.4375,8267.5,1.1428571428571428,3.25,5,1,1,Premium Basket Customers,0
C003967,7,789.2657142857144,5524.860000000001,1.4,3.0,2,3,0,Budget Occasional Customers,0
C003968,17,882.2735294117647,14998.65,1.7,3.8,10,3,2,Frequent High-Value Customers,-1
C003969,8,735.855,5886.84,1.1428571428571428,3.3333333333333335,1,1,0,Budget Occasional Customers,0
C003970,12,536.3208333333333,6435.85,1.3333333333333333,3.8333333333333335,3,0,0,Budget Occasional Customers,0
C003971,13,683.8946153846155,8890.630000000001,1.3,3.6,3,1,2,Frequent High-Value Customers,0
C003972,4,657.5999999999999,2630.3999999999996,1.0,4.333333333333333,1,1,0,Budget Occasional Customers,0
C003973,11,740.6290909090909,8146.92,1.1,3.0,1,1,0,Budget Occasional Customers,0
C003974,6,534.03,3204.18,1.2,3.0,2,1,0,Budget Occasional Customers,0
C003975,7,902.37,6316.59,1.4,4.0,2,1,1,Premium Basket Customers,0
C003976,14,822.225,11511.15,1.5555555555555556,3.625,4,3,2,Frequent High-Value Customers,0
C003977,9,694.8422222222222,6253.58,1.2857142857142858,2.6666666666666665,1,1,0,Budget Occasional Customers,0
C003978,14,989.735,13856.29,1.5555555555555556,3.0,4,0,2,Frequent High-Value Customers,0
C003979,5,850.9100000000001,4254.55,1.0,3.0,1,1,1,Premium Basket Customers,0
C003980,10,960.494,9604.94,1.4285714285714286,4.25,3,1,1,Premium Basket Customers,0
C003981,12,753.0933333333332,9037.119999999999,1.5,3.5714285714285716,5,3,2,Frequent High-Value Customers,0
C003982,6,686.29,4117.74,1.2,2.75,1,1,0,Budget Occasional Customers,0
C003983,13,872.613076923077,11343.970000000001,1.4444444444444444,3.7,4,2,2,Frequent High-Value Customers,0
C003984,8,831.31,6650.48,1.1428571428571428,3.4285714285714284,5,0,0,Budget Occasional Customers,0
C003985,9,968.6311111111112,8717.68,1.8,3.2857142857142856,1,0,1,Premium Basket Customers,0
C003986,9,789.201111111111,7102.8099999999995,1.5,3.5,1,0,0,Budget Occasional Customers,0
C003987,7,1033.077142857143,7231.54,1.1666666666666667,3.5,3,0,1,Premium Basket Customers,0
C003988,8,736.0825,5888.66,1.3333333333333333,3.25,5,3,2,Frequent High-Value Customers,0
C003989,4,614.4475,2457.79,1.3333333333333333,4.5,1,2,0,Budget Occasional Customers,0
C003990,12,872.3366666666667,10468.04,1.3333333333333333,2.3333333333333335,4,0,2,Frequent High-Value Customers,0
C003991,13,965.676923076923,12553.8,1.625,4.25,3,0,2,Frequent High-Value Customers,0
C003992,14,762.7685714285715,10678.76,1.5555555555555556,3.5,5,2,2,Frequent High-Value Customers,0
C003993,9,495.77666666666664,4461.99,1.125,3.6,1,1,0,Budget Occasional Customers,0
C003994,7,799.2185714285714,5594.53,1.1666666666666667,3.75,2,2,0,Budget Occasional Customers,0
C003995,12,811.2391666666667,9734.87,1.5,3.7142857142857144,6,1,2,Frequent High-Value Customers,0
C003996,11,918.0254545454546,10098.28,1.375,3.0,6,3,2,Frequent High-Value Customers,0
C003997,9,676.1155555555556,6085.04,1.125,3.8333333333333335,4,3,0,Budget Occasional Customers,0
C003998,9,1072.3866666666665,9651.48,1.125,3.0,1,1,1,Premium Basket Customers,0
C003999,12,759.9675000000001,9119.61,1.2,4.142857142857143,2,4,2,Frequent High-Value Customers,0
C004000,10,791.063,7910.63,1.4285714285714286,3.8,1,0,0,Budget Occasional Customers,0
C004001,7,858.7714285714285,6011.4,1.1666666666666667,3.6666666666666665,2,1,1,Premium Basket Customers,0
C004002,12,745.3991666666667,8944.79,1.3333333333333333,4.166666666666667,4,3,2,Frequent High-Value Customers,0
C004003,8,425.5075,3404.06,1.3333333333333333,3.3333333333333335,4,3,0,Budget Occasional Customers,0
C004004,10,1039.964,10399.64,1.6666666666666667,2.75,3,1,2,Frequent High-Value Customers,0
C004005,9,683.8733333333333,6154.86,1.2857142857142858,3.25,3,4,2,Frequent High-Value Customers,0
C004006,11,975.6781818181818,10732.46,1.5714285714285714,3.0,4,4,2,Frequent High-Value Customers,0
C004007,8,733.285,5866.28,1.3333333333333333,3.0,2,1,0,Budget Occasional Customers,0
C004008,17,825.174705882353,14027.970000000001,1.7,3.857142857142857,5,4,2,Frequent High-Value Customers,0
C004009,7,623.3585714285715,4363.51,1.1666666666666667,3.25,3,1,0,Budget Occasional Customers,0
C004010,9,684.2033333333334,6157.83,1.2857142857142858,2.8333333333333335,5,2,2,Frequent High-Value Customers,0
C004011,8,960.72125,7685.77,1.1428571428571428,4.0,3,1,1,Premium Basket Customers,0
C004012,11,718.8881818181818,7907.77,1.2222222222222223,3.75,4,1,0,Budget Occasional Customers,0
C004013,12,758.7624999999999,9105.15,1.5,3.8333333333333335,4,2,2,Frequent High-Value Customers,0
C004014,9,798.2133333333334,7183.92,1.5,3.6666666666666665,3,3,2,Frequent High-Value Customers,0
C004015,8,1100.77,8806.16,1.3333333333333333,4.333333333333333,1,1,1,Premium Basket Customers,0
C004016,11,969.9,10668.9,1.5714285714285714,3.6,5,2,2,Frequent High-Value Customers,0
C004017,8,894.0025,7152.02,1.3333333333333333,4.25,2,0,1,Premium Basket Customers,0
C004018,8,891.2674999999999,7130.139999999999,1.0,2.0,2,1,1,Premium Basket Customers,0
C004019,3,239.60666666666665,718.8199999999999,1.0,4.0,1,1,0,Budget Occasional Customers,0
C004020,17,816.3629411764706,13878.17,1.7,3.2222222222222223,3,1,2,Frequent High-Value Customers,0
C004021,7,769.6714285714286,5387.7,1.1666666666666667,3.2,0,1,0,Budget Occasional Customers,0
C004022,17,851.6929411764706,14478.78,1.8888888888888888,3.4545454545454546,4,7,2,Frequent High-Value Customers,-1
C004023,10,885.646,8856.46,1.4285714285714286,3.375,2,3,2,Frequent High-Value Customers,0
C004024,15,882.4233333333334,13236.35,1.5,3.6363636363636362,5,1,2,Frequent High-Value Customers,0
C004025,9,729.3855555555556,6564.47,1.5,3.6,4,3,2,Frequent High-Value Customers,0
C004026,12,959.9591666666666,11519.51,1.3333333333333333,4.333333333333333,5,1,2,Frequent High-Value Customers,0
C004027,11,792.4036363636362,8716.439999999999,1.375,3.5,4,1,2,Frequent High-Value Customers,0
C004028,12,855.4975,10265.97,1.3333333333333333,3.625,2,2,2,Frequent High-Value Customers,0
C004029,10,898.3299999999999,8983.3,1.25,3.2857142857142856,2,2,1,Premium Basket Customers,0
C004030,8,1075.51375,8604.11,1.1428571428571428,3.25,1,1,1,Premium Basket Customers,0
C004031,6,857.2016666666667,5143.21,1.2,2.75,1,1,1,Premium Basket Customers,0
C004032,11,859.5854545454546,9455.44,1.2222222222222223,3.0,4,3,2,Frequent High-Value Customers,0
C004033,14,731.9742857142857,10247.64,1.2727272727272727,3.8181818181818183,4,0,2,Frequent High-Value Customers,0
C004034,12,762.3849999999999,9148.619999999999,1.3333333333333333,3.0,6,1,2,Frequent High-Value Customers,0
C004035,11,905.8263636363637,9964.09,1.5714285714285714,3.8,3,2,2,Frequent High-Value Customers,0
C004036,6,918.7049999999999,5512.23,1.2,2.0,2,2,1,Premium Basket Customers,0
C004037,7,891.0914285714287,6237.64,1.0,3.6,1,1,1,Premium Basket Customers,0
C004038,8,816.385,6531.08,1.1428571428571428,3.0,5,1,1,Premium Basket Customers,0
C004039,11,819.819090909091,9018.01,1.375,3.875,2,5,2,Frequent High-Value Customers,0
C004040,8,849.23,6793.84,1.6,3.4,3,1,2,Frequent High-Value Customers,0
C004041,13,853.3046153846154,11092.960000000001,2.1666666666666665,2.8,3,3,2,Frequent High-Value Customers,-1
C004042,9,787.4611111111111,7087.15,1.5,3.3333333333333335,4,1,2,Frequent High-Value Customers,0
C004043,6,815.915,4895.49,1.0,2.3333333333333335,2,1,1,Premium Basket Customers,0
C004044,5,552.324,2761.62,1.0,3.0,1,2,0,Budget Occasional Customers,0
C004045,10,996.5049999999999,9965.05,1.1111111111111112,3.5,2,2,1,Premium Basket Customers,0
C004046,11,688.3027272727272,7571.33,1.375,3.0,3,0,0,Budget Occasional Customers,0
C004047,6,857.4383333333334,5144.63,1.2,4.333333333333333,0,1,0,Budget Occasional Customers,0
C004048,13,644.7846153846154,8382.2,1.4444444444444444,3.2857142857142856,5,2,2,Frequent High-Value Customers,0
C004049,7,741.79,5192.53,1.1666666666666667,3.0,1,0,0,Budget Occasional Customers,0
C004050,5,1128.99,5644.95,1.0,3.6666666666666665,1,1,1,Premium Basket Customers,0
C004051,12,730.2941666666667,8763.53,1.7142857142857142,3.75,5,2,2,Frequent High-Value Customers,0
C004052,6,1038.5466666666669,6231.280000000001,1.2,2.0,3,1,1,Premium Basket Customers,0
C004053,10,828.967,8289.67,1.4285714285714286,3.8333333333333335,3,3,2,Frequent High-Value Customers,0
C004054,10,885.493,8854.93,1.4285714285714286,4.0,3,0,1,Premium Basket Customers,0
C004055,7,701.7671428571429,4912.37,1.1666666666666667,4.25,2,1,0,Budget Occasional Customers,0
C004056,4,768.1474999999999,3072.5899999999997,1.0,3.75,2,1,0,Budget Occasional Customers,0
C004057,7,1040.34,7282.38,1.1666666666666667,4.0,2,3,1,Premium Basket Customers,0
C004058,7,831.7742857142857,5822.42,1.4,4.333333333333333,1,1,0,Budget Occasional Customers,0
C004059,8,365.22499999999997,2921.7999999999997,1.6,4.0,2,1,0,Budget Occasional Customers,0
C004060,12,879.2891666666666,10551.47,1.3333333333333333,3.5,4,3,2,Frequent High-Value Customers,0
C004061,10,586.389,5863.89,1.1111111111111112,2.8333333333333335,4,3,2,Frequent High-Value Customers,0
C004062,7,805.4771428571429,5638.34,1.1666666666666667,2.4,2,2,1,Premium Basket Customers,0
C004063,8,845.36375,6762.91,1.1428571428571428,2.4285714285714284,1,0,1,Premium Basket Customers,0
C004064,8,1033.865,8270.92,1.1428571428571428,3.5,2,0,1,Premium Basket Customers,0
C004065,7,756.9214285714286,5298.45,1.0,4.0,1,0,0,Budget Occasional Customers,0
C004066,11,902.5736363636363,9928.31,1.375,3.1666666666666665,5,5,2,Frequent High-Value Customers,0
C004067,7,551.7985714285714,3862.59,1.4,4.0,4,2,0,Budget Occasional Customers,0
C004068,9,967.7555555555555,8709.8,1.2857142857142858,3.6,2,1,1,Premium Basket Customers,0
C004069,6,834.2283333333334,5005.37,1.5,3.0,4,1,1,Premium Basket Customers,0
C004070,8,809.9225,6479.38,1.3333333333333333,3.2,1,0,1,Premium Basket Customers,0
C004071,13,596.9976923076923,7760.97,1.3,3.3333333333333335,8,4,2,Frequent High-Value Customers,0
C004072,6,873.5116666666667,5241.07,1.2,4.25,4,2,0,Budget Occasional Customers,0
C004073,8,705.54875,5644.39,1.3333333333333333,3.857142857142857,5,2,2,Frequent High-Value Customers,0
C004074,8,877.4925000000001,7019.9400000000005,1.1428571428571428,3.6666666666666665,1,2,1,Premium Basket Customers,0
C004075,9,677.9888888888888,6101.9,1.5,3.5714285714285716,1,4,2,Frequent High-Value Customers,0
C004076,6,958.5266666666666,5751.16,1.2,3.3333333333333335,1,2,1,Premium Basket Customers,0
C004077,9,900.0388888888889,8100.35,1.2857142857142858,3.0,1,1,1,Premium Basket Customers,0
C004078,10,924.8309999999999,9248.31,1.25,3.5,4,1,1,Premium Basket Customers,0
C004079,9,819.4133333333334,7374.72,1.125,3.6,4,3,2,Frequent High-Value Customers,0
C004080,9,786.44,7077.96,1.5,2.6666666666666665,5,2,2,Frequent High-Value Customers,0
C004081,5,287.2,1436.0,1.6666666666666667,3.6666666666666665,5,1,0,Budget Occasional Customers,-1
C004082,11,764.6436363636363,8411.08,1.2222222222222223,4.0,4,1,0,Budget Occasional Customers,0
C004083,9,844.5444444444444,7600.9,1.2857142857142858,3.6,1,1,1,Premium Basket Customers,0
C004084,12,877.6700000000001,10532.04,1.3333333333333333,3.625,3,5,2,Frequent High-Value Customers,0
C004085,9,641.3955555555555,5772.5599999999995,1.0,3.857142857142857,4,1,0,Budget Occasional Customers,0
C004086,10,616.554,6165.54,1.4285714285714286,4.0,3,1,0,Budget Occasional Customers,0
C004087,6,633.555,3801.33,1.5,4.0,1,1,0,Budget Occasional Customers,0
C004088,12,770.7058333333333,9248.47,1.3333333333333333,3.375,3,1,2,Frequent High-Value Customers,0
C004089,7,656.9499999999999,4598.65,1.1666666666666667,4.333333333333333,1,2,0,Budget Occasional Customers,0
C004090,7,774.2971428571428,5420.08,1.1666666666666667,3.6,2,0,0,Budget Occasional Customers,0
C004091,10,758.923,7589.23,1.1111111111111112,3.6666666666666665,2,1,0,Budget Occasional Customers,0
C004092,5,419.06000000000006,2095.3,1.6666666666666667,3.3333333333333335,3,2,0,Budget Occasional Customers,0
C004093,11,721.4963636363636,7936.46,1.5714285714285714,3.3333333333333335,4,1,2,Frequent High-Value Customers,0
C004094,7,356.1457142857143,2493.02,1.75,3.5,3,1,0,Budget Occasional Customers,-1
C004095,9,844.4388888888889,7599.95,1.125,3.0,4,3,2,Frequent High-Value Customers,0
C004096,3,683.6,2050.8,1.0,3.0,3,0,0,Budget Occasional Customers,0
C004097,9,954.2666666666667,8588.4,1.125,3.142857142857143,1,0,1,Premium Basket Customers,0
C004098,13,682.363076923077,8870.720000000001,1.3,2.5,5,2,2,Frequent High-Value Customers,0
C004099,5,747.6519999999999,3738.2599999999998,1.25,2.5,0,2,0,Budget Occasional Customers,0
C004100,13,600.4330769230769,7805.63,1.1818181818181819,3.0,4,2,2,Frequent High-Value Customers,0
